ID,Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Beat,District,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Latitude,Longitude,Location
10868573,JA174717,3/4/17 10:30,016XX N ASHLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,1433,14,24,7,1165427,1910960,2017,41.9112709,-87.66770808,"(41.911270896, -87.667708076)"
10868574,JA175720,3/4/17 15:30,016XX W HADDON AVE,THEFT,$500 AND UNDER,STREET,FALSE,1213,12,24,6,1165052,1907669,2017,41.90224815,-87.66917931,"(41.902248145, -87.669179306)"
10868598,JA175718,3/5/17 10:35,005XX W ROOSEVELT RD,BATTERY,SIMPLE,STREET,TRUE,124,1,28,08B,1172693,1894968,2017,41.86723004,-87.64148908,"(41.86723004, -87.641489077)"
10868609,JA175752,3/4/17 12:00,010XX N WESTERN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,1212,12,24,7,1160214,1907078,2017,41.9007278,-87.68696636,"(41.900727799, -87.686966357)"
10868611,JA175574,3/5/17 7:50,006XX S WELLS ST,BATTERY,SIMPLE,RESIDENCE,FALSE,123,1,32,08B,1174818,1897412,2017,41.87388928,-87.63361483,"(41.873889276, -87.633614833)"
10868619,JA175616,3/5/17 9:00,069XX S MERRILL AVE,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,331,3,43,04B,1191746,1859276,2017,41.76884664,-87.57270399,"(41.768846641, -87.572703993)"
10868621,JA175710,3/5/17 9:35,054XX S DREXEL AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,233,2,41,14,1183165,1869144,2017,41.79612926,-87.60385046,"(41.796129256, -87.603850455)"
10868633,JA175777,3/5/17 12:00,002XX W 38TH ST,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA APARTMENT,TRUE,915,9,34,26,1175107,1879647,2017,41.82513432,-87.63308564,"(41.825134315, -87.633085635)"
10868643,JA175785,3/5/17 12:30,039XX S LAKE PARK AVE,ASSAULT,SIMPLE,RESIDENCE,FALSE,214,2,36,08A,1183388,1878984,2017,41.82312577,-87.60272595,"(41.823125769, -87.602725951)"
10868647,JA175733,3/4/17 6:45,067XX S CHAPPEL AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,331,3,43,5,1191038,1860685,2017,41.7727302,-87.57525361,"(41.772730198, -87.575253605)"
10868649,JA175790,3/5/17 11:00,006XX W HARRISON ST,THEFT,FROM BUILDING,OTHER,FALSE,124,1,28,6,1172257,1897564,2017,41.87436328,-87.64301304,"(41.874363279, -87.643013039)"
10868662,JA175622,3/5/17 8:50,016XX N CALIFORNIA AVE,ASSAULT,SIMPLE,APARTMENT,TRUE,1421,14,24,08A,1157452,1910805,2017,41.91101166,-87.69700983,"(41.911011656, -87.697009828)"
10868667,JA175773,3/5/17 12:00,023XX W LOGAN BLVD,THEFT,$500 AND UNDER,ATHLETIC CLUB,FALSE,1432,14,22,6,1160418,1917765,2017,41.93004949,-87.68592073,"(41.930049492, -87.685920733)"
10868677,JA175831,3/5/17 13:00,011XX S STATE ST,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,123,1,32,6,1176517,1895340,2017,41.86816541,-87.62743954,"(41.868165405, -87.62743954)"
10868725,JA175894,3/5/17 14:44,004XX E 47TH ST,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,221,2,38,18,1180036,1873956,2017,41.80940609,-87.61517715,"(41.809406092, -87.615177154)"
10868727,JA175825,3/5/17 13:18,023XX W MADISON ST,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,TRUE,1223,12,28,6,1160781,1899960,2017,41.88118366,-87.68508125,"(41.881183664, -87.685081252)"
10868777,JA175997,3/5/17 14:30,0000X E JACKSON BLVD,THEFT,FROM BUILDING,RESTAURANT,FALSE,113,1,32,6,1177029,1899023,2017,41.87826021,-87.6254484,"(41.878260207, -87.625448401)"
10868797,JA175992,3/5/17 1:30,022XX N MILWAUKEE AVE,THEFT,OVER $500,STREET,FALSE,1431,14,22,6,1157527,1914973,2017,41.92244745,-87.69662063,"(41.922447448, -87.696620626)"
10868798,JA176010,3/5/17 14:42,021XX N MILWAUKEE AVE,THEFT,$500 AND UNDER,STREET,FALSE,1431,14,22,6,1158781,1913965,2017,41.91965578,-87.69204073,"(41.919655779, -87.692040731)"
10868799,JA175940,3/5/17 14:55,041XX S PRAIRIE AVE,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,213,2,38,3,1178725,1877671,2017,41.81963033,-87.6198725,"(41.819630326, -87.6198725)"
10868808,JA175903,3/5/17 14:46,066XX S COTTAGE GROVE AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,321,3,42,6,1182702,1861192,2017,41.77431903,-87.60579503,"(41.774319025, -87.605795029)"
10868812,JA175980,3/5/17 16:00,007XX S CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,123,1,32,6,1175634,1897062,2017,41.87291056,-87.63062942,"(41.872910562, -87.63062942)"
10868874,JA176084,3/3/17 17:00,042XX S MICHIGAN AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,213,2,38,5,1177864,1876876,2017,41.81746835,-87.62305508,"(41.817468354, -87.62305508)"
10868875,JA176076,3/5/17 16:20,003XX S DEARBORN ST,THEFT,POCKET-PICKING,CTA PLATFORM,FALSE,113,1,32,6,1175986,1898799,2017,41.87766908,-87.62928477,"(41.87766908, -87.629284766)"
10868884,JA176103,3/5/17 10:30,051XX S LOWE AVE,THEFT,FROM BUILDING,APARTMENT,FALSE,935,9,61,6,1172838,1870878,2017,41.80112177,-87.64166886,"(41.80112177, -87.641668863)"
10868904,JA176108,3/5/17 17:30,002XX W GARFIELD BLVD,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CTA PLATFORM,TRUE,935,9,37,15,1175647,1868500,2017,41.79453381,-87.63143854,"(41.794533814, -87.631438536)"
10868909,JA176154,3/5/17 15:30,025XX W WABANSIA AVE,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,1434,14,24,3,1159234,1911217,2017,41.91210575,-87.69045202,"(41.912105752, -87.690452023)"
10868917,JA176159,3/5/17 18:45,005XX W ADAMS ST,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",TRUE,121,1,28,26,1172571,1899358,2017,41.8792792,-87.64180711,"(41.8792792, -87.641807112)"
10868928,JA175931,3/5/17 15:00,054XX S WABASH AVE,THEFT,$500 AND UNDER,STREET,FALSE,225,2,40,6,1177642,1868916,2017,41.79563043,-87.62411039,"(41.795630427, -87.624110386)"
10868931,JA176222,3/5/17 19:14,067XX S CHAPPEL AVE,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,FALSE,331,3,43,15,1191039,1860671,2017,41.77269176,-87.57525039,"(41.772691757, -87.575250392)"
10868935,JA176167,3/5/17 18:18,070XX S MERRILL AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,331,3,43,5,1191760,1858782,2017,41.76749073,-87.57266869,"(41.767490727, -87.572668691)"
10868943,JA176218,3/5/17 12:00,022XX W WASHINGTON BLVD,THEFT,$500 AND UNDER,STREET,FALSE,1223,12,28,6,1161423,1900645,2017,41.88305003,-87.6827048,"(41.883050032, -87.682704795)"
10868974,JA176208,3/5/17 19:29,009XX N HERMITAGE AVE,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,1213,12,24,04A,1164553,1906509,2017,41.89907561,-87.6710451,"(41.899075607, -87.671045097)"
10869009,JA176240,3/5/17 20:00,017XX E 72ND ST,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,324,3,43,26,1189229,1857587,2017,41.7642726,-87.58198401,"(41.764272595, -87.581984007)"
10869044,JA176296,3/5/17 20:50,075XX S STONY ISLAND AVE,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,411,4,43,3,1188123,1855151,2017,41.75761443,-87.58611527,"(41.757614433, -87.586115266)"
10869061,JA176369,3/5/17 15:00,016XX W DIVISION ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,1213,12,24,11,1165293,1908067,2017,41.90333516,-87.66828275,"(41.903335161, -87.668282746)"
10869066,JA176237,3/5/17 19:30,052XX S CALUMET AVE,BATTERY,SIMPLE,APARTMENT,FALSE,231,2,40,08B,1179372,1870357,2017,41.79954532,-87.61772247,"(41.799545321, -87.617722474)"
10869073,JA176362,3/5/17 20:10,023XX W VAN BUREN ST,ASSAULT,AGG PRO.EMP: HANDGUN,STREET,FALSE,1225,12,28,04A,1160855,1898111,2017,41.87610831,-87.68486083,"(41.876108306, -87.684860827)"
10869074,JA176119,3/5/17 18:28,054XX S MICHIGAN AVE,ROBBERY,ARMED: HANDGUN,STREET,FALSE,225,2,40,3,1178084,1868914,2017,41.79561492,-87.62248963,"(41.795614921, -87.622489628)"
10869076,JA172719,2/17/17 16:21,046XX S DREXEL BLVD,THEFT,$500 AND UNDER,RESIDENCE,FALSE,222,2,39,6,1183103,1874341,2017,41.81039168,-87.60391608,"(41.810391682, -87.60391608)"
10869093,JA176370,3/5/17 22:00,074XX S STONY ISLAND AVE,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,324,3,43,15,1188099,1856092,2017,41.76019719,-87.58617327,"(41.760197194, -87.58617327)"
10869120,JA176430,3/5/17 18:02,045XX S WOODLAWN AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,222,2,39,26,1185011,1875144,2017,41.81255052,-87.59689262,"(41.81255052, -87.596892617)"
10869158,JA176480,3/6/17 3:45,048XX S PRINCETON AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,935,9,37,14,1175106,1872826,2017,41.80641689,-87.63329317,"(41.80641689, -87.633293166)"
10869179,JA176473,3/6/17 1:30,034XX S GILES AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,211,2,35,14,1178828,1882242,2017,41.83217116,-87.61935531,"(41.832171161, -87.619355306)"
10869218,JA176523,3/5/17 21:30,021XX W MONROE ST,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,1223,12,28,6,1162137,1899523,2017,41.87995628,-87.68011431,"(41.879956283, -87.680114312)"
10869243,JA176584,3/2/17 12:00,038XX S DR MARTIN LUTHER KING JR DR,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,212,2,35,6,1179489,1879516,2017,41.82467571,-87.61701343,"(41.824675709, -87.617013434)"
10869244,JA176582,3/5/17 15:00,050XX S LAKE SHORE DR SB,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,222,2,39,14,1189120,1871889,2017,41.80352098,-87.58192542,"(41.803520976, -87.581925417)"
10869258,JA176535,3/5/17 23:30,001XX E 51ST ST,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,224,2,38,3,1178190,1871245,2017,41.802009,-87.62203019,"(41.802008996, -87.622030193)"
10869282,JA176506,3/3/17 16:00,028XX W HARRISON ST,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,1135,11,27,6,1157633,1897242,2017,41.87378988,-87.69671458,"(41.873789876, -87.696714581)"
10869289,JA176588,3/5/17 15:30,051XX S DORCHESTER AVE,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,234,2,41,26,1186420,1871333,2017,41.80205962,-87.59184508,"(41.802059617, -87.591845075)"
10869292,JA176633,3/5/17 19:00,026XX W THOMAS ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,1211,12,24,14,1158543,1907216,2017,41.90114087,-87.69310027,"(41.901140867, -87.693100271)"
10869296,JA176640,3/6/17 0:30,050XX S LAKE SHORE DR SB,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,222,2,39,6,1189120,1871889,2017,41.80352098,-87.58192542,"(41.803520976, -87.581925417)"
10869303,JA176670,2/17/17 15:30,006XX W ADAMS ST,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,FALSE,121,1,28,5,1172213,1899352,2017,41.87927064,-87.6431218,"(41.879270644, -87.643121795)"
10869312,JA176661,3/5/17 14:30,053XX S PRINCETON AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,935,9,37,14,1175195,1869453,2017,41.79715906,-87.63306753,"(41.797159058, -87.633067533)"
10869318,JA176649,3/6/17 8:30,068XX S CLYDE AVE,THEFT,OVER $500,STREET,FALSE,331,3,43,6,1191387,1860124,2017,41.77118232,-87.57399244,"(41.771182323, -87.573992444)"
10869343,JA176760,3/6/17 9:15,001XX W POLK ST,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,FALSE,123,1,32,17,1175455,1896796,2017,41.87218466,-87.63129459,"(41.87218466, -87.631294594)"
10869350,JA176726,3/5/17 22:00,043XX S BERKELEY AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,222,2,39,7,1183984,1876413,2017,41.81605684,-87.60061992,"(41.816056837, -87.600619919)"
10869354,JA176746,3/4/17 7:30,013XX N GREENVIEW AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,1433,14,24,14,1166146,1909015,2017,41.90591835,-87.66512238,"(41.905918347, -87.665122382)"
10869355,JA176745,3/3/17 10:00,016XX N CALIFORNIA AVE,THEFT,$500 AND UNDER,HOTEL/MOTEL,FALSE,1421,14,24,6,1157452,1910805,2017,41.91101166,-87.69700983,"(41.911011656, -87.697009828)"
10869361,JA176030,3/4/17 9:00,051XX S WOODLAWN AVE,THEFT,$500 AND UNDER,OTHER,FALSE,233,2,41,6,1185098,1871194,2017,41.80170938,-87.59669769,"(41.801709383, -87.596697686)"
10869365,JA176675,3/3/17 18:15,002XX E 37TH ST,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,"SCHOOL, PUBLIC, BUILDING",FALSE,212,2,35,26,1178665,1880515,2017,41.82743586,-87.62000598,"(41.827435856, -87.620005983)"
10869379,JA176792,3/5/17 18:30,051XX S HYDE PARK BLVD,THEFT,OVER $500,VACANT LOT/LAND,FALSE,234,2,41,6,1188373,1871076,2017,41.80130794,-87.58469096,"(41.801307936, -87.584690956)"
10869405,JA176860,3/5/17 15:00,016XX E 69TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,332,3,43,7,1188591,1859566,2017,41.76971841,-87.58425923,"(41.769718408, -87.58425923)"
10869407,JA176865,3/6/17 11:20,020XX N MILWAUKEE AVE,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,1431,14,22,26,1159682,1913243,2017,41.91765602,-87.68875026,"(41.917656022, -87.688750258)"
10869420,JA176906,3/6/17 12:00,014XX S ASHLAND AVE,THEFT,$500 AND UNDER,OTHER,FALSE,1233,12,28,6,1165959,1893057,2017,41.86213236,-87.66626496,"(41.862132355, -87.666264958)"
10869432,JA176632,3/6/17 8:50,038XX S DR MARTIN LUTHER KING JR DR,THEFT,OVER $500,GROCERY FOOD STORE,TRUE,212,2,35,6,1179489,1879516,2017,41.82467571,-87.61701343,"(41.824675709, -87.617013434)"
10869473,JA176743,2/27/17 9:00,045XX S MICHIGAN AVE,THEFT,OVER $500,RESIDENCE-GARAGE,FALSE,215,2,38,6,1177915,1875052,2017,41.81246199,-87.62292331,"(41.812461985, -87.622923314)"
10869483,JA176961,2/24/17 11:00,001XX W POLK ST,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),FALSE,123,1,32,6,1174998,1896784,2017,41.87216198,-87.63297278,"(41.872161976, -87.632972778)"
10869490,JA176894,3/6/17 11:30,055XX S LOWE AVE,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,"SCHOOL, PUBLIC, BUILDING",TRUE,711,7,68,18,1172909,1868109,2017,41.79352178,-87.64149021,"(41.793521775, -87.641490211)"
10869516,JA177026,3/6/17 13:03,067XX S CHAPPEL AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,331,3,43,26,1191036,1860766,2017,41.77295252,-87.57525832,"(41.772952517, -87.575258319)"
10869520,JA176902,3/6/17 2:00,047XX S THROOP ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,933,9,61,14,1168457,1873439,2017,41.80824505,-87.65766167,"(41.808245053, -87.657661674)"
10869523,JA176580,3/6/17 8:15,053XX S EMERALD AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,935,9,61,26,1172211,1869402,2017,41.79708529,-87.64401169,"(41.797085292, -87.644011692)"
10869531,JA177003,3/5/17 20:00,015XX W 45TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,924,9,61,14,1166981,1874879,2017,41.81222829,-87.66303409,"(41.812228288, -87.663034092)"
10869542,JA176765,3/3/17 15:00,0000X S RIVERSIDE PLZ,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,COMMERCIAL / BUSINESS OFFICE,FALSE,121,1,28,26,1173399,1900180,2017,41.88151647,-87.63874243,"(41.881516473, -87.638742433)"
10869556,JA176977,3/6/17 13:00,0000X E GARFIELD BLVD,ASSAULT,SIMPLE,STREET,FALSE,225,2,40,08A,1177800,1868569,2017,41.79467465,-87.62354151,"(41.794674648, -87.623541505)"
10869558,JA176918,3/6/17 12:05,021XX E 71ST ST,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,331,3,43,26,1191523,1858333,2017,41.76626438,-87.57355192,"(41.766264384, -87.57355192)"
10869559,JA176981,3/6/17 12:50,040XX S FEDERAL ST,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,213,2,38,3,1176353,1878270,2017,41.82132775,-87.62855588,"(41.821327751, -87.628555876)"
10869562,JA170436,2/24/17 9:00,012XX E 52ND ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,234,2,41,7,1185248,1870909,2017,41.80092379,-87.59615655,"(41.800923793, -87.59615655)"
10869579,JA177076,3/6/17 14:00,026XX N ELSTON AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,1432,14,22,6,1160867,1917657,2017,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
10869590,JA177071,3/5/17 22:00,008XX S WELLS ST,OTHER OFFENSE,OTHER VEHICLE OFFENSE,PARKING LOT/GARAGE(NON.RESID.),FALSE,123,1,32,26,1174838,1896647,2017,41.87178962,-87.6335643,"(41.87178962, -87.633564301)"
10869597,JA177095,3/6/17 12:58,013XX S MICHIGAN AVE,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,FALSE,132,1,33,26,1177436,1894222,2017,41.86507676,-87.62409966,"(41.865076758, -87.624099659)"
10869604,JA177138,3/3/17 9:30,029XX N HOYNE AVE,THEFT,OVER $500,RESIDENCE,FALSE,1931,19,5,6,1161840,1919520,2017,41.93483574,-87.68064615,"(41.934835738, -87.680646152)"
10869647,JA177134,3/6/17 15:27,051XX S CALUMET AVE,BATTERY,AGG PO HANDS NO/MIN INJURY,STREET,TRUE,231,2,40,08B,1179362,1871109,2017,41.80160911,-87.61773619,"(41.801609105, -87.617736187)"
10869656,JA177222,3/2/17 15:16,011XX S CANAL ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,124,1,28,6,1173303,1895451,2017,41.86854191,-87.63923536,"(41.868541914, -87.639235361)"
10869672,JA177152,3/6/17 15:10,042XX S COTTAGE GROVE AVE,CRIMINAL TRESPASS,TO RESIDENCE,CHA HALLWAY/STAIRWELL/ELEVATOR,FALSE,214,2,38,26,1182309,1877148,2017,41.81811276,-87.60674129,"(41.81811276, -87.60674129)"
10869674,JA177211,3/6/17 12:00,021XX W WASHINGTON BLVD,THEFT,OVER $500,STREET,FALSE,1223,12,28,6,1162162,1900666,2017,41.88309225,-87.67999057,"(41.883092252, -87.679990565)"
10869683,JA177021,3/3/17 9:00,003XX W MADISON ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,OTHER,FALSE,122,1,32,11,1174225,1900337,2017,41.88192891,-87.63570474,"(41.881928906, -87.635704735)"
10869713,JA177196,2/17/17 16:30,047XX S CALUMET AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,224,2,38,08B,1179232,1873685,2017,41.80868084,-87.61813433,"(41.808680843, -87.61813433)"
10869715,JA177394,3/6/17 9:30,006XX E WOODLAND PARK,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,211,2,35,11,1181353,1882238,2017,41.83210222,-87.61009099,"(41.832102222, -87.610090986)"
10869723,JA177359,2/7/17 17:00,014XX E 66TH PL,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,321,3,42,11,1186938,1861190,2017,41.77421415,-87.59026688,"(41.77421415, -87.590266879)"
10869761,JA177030,3/5/17 2:00,0000X W CONGRESS PKWY,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,113,1,32,7,1175947,1898054,2017,41.87562563,-87.6294504,"(41.875625633, -87.629450396)"
10869774,JA177179,3/6/17 15:05,011XX N WESTERN AVE,BATTERY,SIMPLE,SIDEWALK,FALSE,1212,12,24,08B,1160197,1907701,2017,41.90243771,-87.68701156,"(41.902437713, -87.687011559)"
10869793,JA177109,3/6/17 8:45,009XX W MONROE ST,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,1232,12,28,6,1169974,1899753,2017,41.88042013,-87.65133127,"(41.880420133, -87.651331272)"
10869798,JA177308,3/6/17 17:02,015XX N MILWAUKEE AVE,NARCOTICS,FOUND SUSPECT NARCOTICS,COMMERCIAL / BUSINESS OFFICE,TRUE,1424,14,24,18,1162987,1910434,2017,41.90987913,-87.6766866,"(41.909879125, -87.676686601)"
10869808,JA177446,3/6/17 11:52,012XX S CANAL ST,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,124,1,28,11,1173314,1894665,2017,41.86638483,-87.63921831,"(41.866384831, -87.63921831)"
10869875,JA177245,3/6/17 10:30,066XX S WOODLAWN AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,TRUE,321,3,42,5,1185357,1861216,2017,41.77432284,-87.59606164,"(41.774322836, -87.596061639)"
10869916,JA177610,3/6/17 16:10,011XX S CANAL ST,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,124,1,28,6,1173303,1895451,2017,41.86854191,-87.63923536,"(41.868541914, -87.639235361)"
10869985,JA177597,3/6/17 13:30,068XX S CRANDON AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,331,3,43,5,1192505,1859986,2017,41.77077648,-87.56989882,"(41.770776481, -87.569898823)"
10869992,JA177681,3/6/17 20:28,005XX E 47TH ST,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,221,2,38,08A,1180489,1873969,2017,41.80943137,-87.61351525,"(41.809431365, -87.613515247)"
10869999,JA177673,3/6/17 21:30,014XX N DAMEN AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,1424,14,24,6,1162804,1909566,2017,41.90750111,-87.67738325,"(41.907501113, -87.677383251)"
10870006,JA177669,3/6/17 21:30,020XX E 72ND ST,BATTERY,SIMPLE,SIDEWALK,FALSE,333,3,43,08B,1191029,1857629,2017,41.76434451,-87.57538532,"(41.764344512, -87.575385315)"
10870089,JA177727,3/6/17 19:00,016XX W JACKSON BLVD,THEFT,OVER $500,STREET,FALSE,1231,12,28,6,1165476,1898692,2017,41.87760556,-87.66787762,"(41.87760556, -87.667877617)"
10870102,JA170694,2/28/17 23:00,067XX S SOUTH SHORE DR,THEFT,OVER $500,STREET,FALSE,331,3,43,6,1193387,1860848,2017,41.77312034,-87.56663764,"(41.773120341, -87.566637641)"
10870115,JA177406,3/6/17 9:00,022XX N CALIFORNIA AVE,THEFT,FROM BUILDING,CTA PLATFORM,FALSE,1431,14,22,6,1157335,1914823,2017,41.92203975,-87.69733018,"(41.922039747, -87.697330182)"
10870128,JA177789,3/7/17 3:30,025XX S MICHIGAN AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,HOSPITAL BUILDING/GROUNDS,TRUE,133,1,33,04A,1177647,1887564,2017,41.84680198,-87.62352713,"(41.846801978, -87.623527134)"
10870150,JA177830,3/4/17 17:30,006XX W GARFIELD BLVD,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,935,9,61,14,1173055,1868422,2017,41.79437746,-87.6409456,"(41.794377455, -87.640945599)"
10870201,JA177832,1/22/17 17:00,013XX E 71ST PL,BURGLARY,UNLAWFUL ENTRY,VACANT LOT/LAND,FALSE,324,3,43,5,1186415,1857864,2017,41.7650997,-87.59228912,"(41.765099696, -87.592289124)"
10870237,JA176357,3/4/17 20:00,041XX S PRAIRIE AVE,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,FALSE,213,2,38,3,1178725,1877671,2017,41.81963033,-87.6198725,"(41.819630326, -87.6198725)"
10870239,JA177599,3/6/17 8:00,050XX S DREXEL BLVD,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,222,2,39,14,1183169,1871709,2017,41.80316773,-87.60375595,"(41.803167731, -87.603755952)"
10870279,JA177941,3/6/17 17:00,069XX S DORCHESTER AVE,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,321,3,43,7,1186733,1859406,2017,41.76932356,-87.5910748,"(41.769323557, -87.591074802)"
10870330,JA178021,3/6/17 21:00,028XX W WALNUT ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,1222,12,27,14,1157265,1901504,2017,41.8854927,-87.69794986,"(41.885492699, -87.697949857)"
10870365,JA177365,3/2/17 20:00,014XX E 71ST PL,THEFT,$500 AND UNDER,APARTMENT,FALSE,324,3,43,6,1187063,1857875,2017,41.76511454,-87.5899137,"(41.765114537, -87.589913697)"
10870409,JA178046,3/7/17 10:30,014XX N CLEAVER ST,THEFT,$500 AND UNDER,STREET,FALSE,1433,14,24,6,1166460,1909597,2017,41.90750868,-87.66395227,"(41.907508676, -87.663952268)"
10870417,JA178085,3/7/17 10:00,051XX S DR MARTIN LUTHER KING JR DR,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,FALSE,231,2,40,7,1179796,1871087,2017,41.80153881,-87.61614523,"(41.801538809, -87.616145232)"
10870441,JA178133,2/18/17 0:30,053XX S GREENWOOD AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,FALSE,233,2,41,11,1184281,1870137,2017,41.79882807,-87.59972698,"(41.798828067, -87.599726984)"
10870522,JA177863,3/7/17 7:43,054XX S CALUMET AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,231,2,40,14,1179405,1869143,2017,41.79621324,-87.61763852,"(41.796213241, -87.617638522)"
10870529,JA177879,3/6/17 16:30,043XX S CALUMET AVE,THEFT,FROM BUILDING,VACANT LOT/LAND,FALSE,215,2,38,6,1179159,1876227,2017,41.81565797,-87.6183245,"(41.815657972, -87.618324503)"
10870615,JA178187,3/7/17 12:18,034XX S DR MARTIN LUTHER KING JR DR,BATTERY,SIMPLE,RESTAURANT,TRUE,211,2,35,08B,1179477,1882142,2017,41.83188193,-87.61697713,"(41.831881927, -87.616977126)"
